date,location,aqi,parameter
2023-05-04T12:12:16+00:00,Driggs 285,7.6,pm25
2023-05-04T12:12:08+00:00,LES Breathe 4 - Williamsburg Bridge,9.9,pm25
2023-05-04T12:12:06+00:00,Purple Lorraine,10.4,pm25
2023-05-04T12:12:03+00:00,WESS EH s25,7.5,pm25
2023-05-04T12:12:02+00:00,NBN - Bushwick and McKibbin,7.2,pm25
2023-05-04T12:11:59+00:00,MottAir01 Chinatown,9.0,pm25
2023-05-04T12:11:59+00:00,W36stNYC2,9.9,pm25
2023-05-04T12:11:54+00:00,Beach JC,9.3,pm25
2023-05-04T12:11:48+00:00,Adelphi St,5.1,pm25
2023-05-04T12:11:42+00:00,20th Street btw 6th &amp; 7th Ave,7.8,pm25
2023-05-04T12:11:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T12:11:26+00:00,PurpleRecords-2,10.6,pm25
2023-05-04T12:11:25+00:00,"Hoboken, NJ ",6.6,pm25
2023-05-04T12:11:22+00:00,LESBreathe5,6.0,pm25
2023-05-04T12:11:21+00:00,SunsetPark58th,9.1,pm25
2023-05-04T12:11:21+00:00,Montgomery and JFK Blvd,3.9,pm25
2023-05-04T12:11:18+00:00,Red Hook Farms - Columbia Street Farm 1,10.2,pm25
2023-05-04T12:11:16+00:00,NBN- Norman &amp; Russell,7.6,pm25
2023-05-04T12:10:55+00:00,LESBreathe3,6.8,pm25
2023-05-04T12:10:47+00:00,LESBreathe2,7.0,pm25
2023-05-04T12:10:44+00:00,PM - Chung Pak 4th Floor Rooftop,9.4,pm25
2023-05-04T12:10:42+00:00,PM - Chung Pak 13th Floor Rooftop,5.8,pm25
2023-05-04T12:10:39+00:00,WESS EH s25,7.9,pm25
2023-05-04T12:10:32+00:00,Red Hook Initiative,9.3,pm25
2023-05-04T12:10:22+00:00,LESBreathe1,6.7,pm25
2023-05-04T12:10:21+00:00,Columbia St,7.7,pm25
2023-05-04T12:10:16+00:00,Driggs 285,7.8,pm25
2023-05-04T12:10:08+00:00,LES Breathe 4 - Williamsburg Bridge,10.3,pm25
2023-05-04T12:10:06+00:00,Purple Lorraine,10.6,pm25
2023-05-04T12:10:03+00:00,NBN - Bushwick and McKibbin,7.8,pm25
2023-05-04T12:09:59+00:00,MottAir01 Chinatown,8.4,pm25
2023-05-04T12:09:59+00:00,W36stNYC2,10.4,pm25
2023-05-04T12:09:54+00:00,Beach JC,9.3,pm25
2023-05-04T12:09:48+00:00,Adelphi St,4.7,pm25
2023-05-04T12:09:43+00:00,20th Street btw 6th &amp; 7th Ave,7.4,pm25
2023-05-04T12:09:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T12:09:26+00:00,PurpleRecords-2,10.5,pm25
2023-05-04T12:09:25+00:00,"Hoboken, NJ ",6.2,pm25
2023-05-04T12:09:22+00:00,LESBreathe5,5.4,pm25
2023-05-04T12:09:21+00:00,SunsetPark58th,9.6,pm25
2023-05-04T12:09:21+00:00,Montgomery and JFK Blvd,3.2,pm25
2023-05-04T12:08:55+00:00,LESBreathe3,6.9,pm25
2023-05-04T12:08:47+00:00,LESBreathe2,6.4,pm25
2023-05-04T12:08:43+00:00,PM - Chung Pak 4th Floor Rooftop,9.5,pm25
2023-05-04T12:08:42+00:00,PM - Chung Pak 13th Floor Rooftop,6.3,pm25
2023-05-04T12:08:32+00:00,Red Hook Initiative,10.0,pm25
2023-05-04T12:08:27+00:00,Columbia St,10.5,pm25
2023-05-04T12:08:22+00:00,LESBreathe1,6.0,pm25
2023-05-04T12:07:59+00:00,W36stNYC2,9.5,pm25
2023-05-04T12:07:59+00:00,MottAir01 Chinatown,8.2,pm25
2023-05-04T12:07:54+00:00,Beach JC,8.7,pm25
2023-05-04T12:07:48+00:00,Adelphi St,4.6,pm25
2023-05-04T12:07:42+00:00,20th Street btw 6th &amp; 7th Ave,8.4,pm25
2023-05-04T12:07:26+00:00,PurpleRecords-2,11.6,pm25
2023-05-04T12:07:25+00:00,"Hoboken, NJ ",5.8,pm25
2023-05-04T12:07:23+00:00,LESBreathe5,5.0,pm25
2023-05-04T12:07:21+00:00,SunsetPark58th,10.5,pm25
2023-05-04T12:07:21+00:00,Montgomery and JFK Blvd,3.3,pm25
2023-05-04T12:06:55+00:00,LESBreathe3,8.7,pm25
2023-05-04T12:06:47+00:00,LESBreathe2,6.7,pm25
2023-05-04T12:06:43+00:00,PM - Chung Pak 4th Floor Rooftop,10.4,pm25
2023-05-04T12:06:42+00:00,PM - Chung Pak 13th Floor Rooftop,6.0,pm25
2023-05-04T12:06:32+00:00,Red Hook Initiative,10.5,pm25
2023-05-04T12:06:24+00:00,Columbia St,8.9,pm25
2023-05-04T12:06:22+00:00,LESBreathe1,7.2,pm25
2023-05-04T12:06:08+00:00,LES Breathe 4 - Williamsburg Bridge,9.3,pm25
2023-05-04T12:06:06+00:00,Purple Lorraine,11.0,pm25
2023-05-04T12:06:03+00:00,WESS EH s25,6.8,pm25
2023-05-04T12:06:02+00:00,NBN - Bushwick and McKibbin,8.1,pm25
2023-05-04T12:05:59+00:00,W36stNYC2,10.0,pm25
2023-05-04T12:05:59+00:00,MottAir01 Chinatown,10.2,pm25
2023-05-04T12:05:54+00:00,Beach JC,8.3,pm25
2023-05-04T12:05:48+00:00,Adelphi St,5.4,pm25
2023-05-04T12:05:42+00:00,20th Street btw 6th &amp; 7th Ave,8.3,pm25
2023-05-04T12:05:29+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T12:05:26+00:00,PurpleRecords-2,9.9,pm25
2023-05-04T12:05:25+00:00,"Hoboken, NJ ",6.6,pm25
2023-05-04T12:05:22+00:00,LESBreathe5,6.1,pm25
2023-05-04T12:05:22+00:00,SunsetPark58th,10.2,pm25
2023-05-04T12:05:21+00:00,Montgomery and JFK Blvd,4.0,pm25
2023-05-04T12:04:55+00:00,LESBreathe3,8.4,pm25
2023-05-04T12:04:47+00:00,LESBreathe2,7.2,pm25
2023-05-04T12:04:46+00:00,PM - Chung Pak 4th Floor Rooftop,9.1,pm25
2023-05-04T12:04:42+00:00,PM - Chung Pak 13th Floor Rooftop,5.5,pm25
2023-05-04T12:04:32+00:00,Red Hook Initiative,11.4,pm25
2023-05-04T12:04:22+00:00,LESBreathe1,7.4,pm25
2023-05-04T12:04:21+00:00,Columbia St,10.8,pm25
2023-05-04T12:04:08+00:00,LES Breathe 4 - Williamsburg Bridge,9.9,pm25
2023-05-04T12:04:06+00:00,Purple Lorraine,11.4,pm25
2023-05-04T12:04:03+00:00,NBN - Bushwick and McKibbin,9.8,pm25
2023-05-04T12:04:03+00:00,WESS EH s25,7.1,pm25
2023-05-04T12:03:59+00:00,W36stNYC2,10.6,pm25
2023-05-04T12:03:59+00:00,MottAir01 Chinatown,9.6,pm25
2023-05-04T12:03:54+00:00,Beach JC,7.2,pm25
2023-05-04T12:03:48+00:00,Adelphi St,5.6,pm25
2023-05-04T12:03:44+00:00,20th Street btw 6th &amp; 7th Ave,8.0,pm25
2023-05-04T12:03:31+00:00,Midtown-West,6.4,pm25
2023-05-04T12:03:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T12:03:26+00:00,PurpleRecords-2,11.2,pm25
2023-05-04T12:03:25+00:00,"Hoboken, NJ ",6.5,pm25
2023-05-04T12:03:24+00:00,SunsetPark58th,11.2,pm25
2023-05-04T12:03:22+00:00,LESBreathe5,6.3,pm25
2023-05-04T12:03:21+00:00,Montgomery and JFK Blvd,3.8,pm25
2023-05-04T12:02:55+00:00,LESBreathe3,9.2,pm25
2023-05-04T12:02:47+00:00,LESBreathe2,10.3,pm25
2023-05-04T12:02:43+00:00,PM - Chung Pak 4th Floor Rooftop,9.6,pm25
2023-05-04T12:02:42+00:00,PM - Chung Pak 13th Floor Rooftop,6.9,pm25
2023-05-04T12:02:32+00:00,Red Hook Initiative,9.2,pm25
2023-05-04T12:02:22+00:00,LESBreathe1,7.5,pm25
2023-05-04T12:02:16+00:00,Hell's Kitchen,7.0,pm25
2023-05-04T12:02:15+00:00,Driggs 285,8.6,pm25
2023-05-04T12:02:08+00:00,LES Breathe 4 - Williamsburg Bridge,9.9,pm25
2023-05-04T12:02:06+00:00,Purple Lorraine,11.5,pm25
2023-05-04T12:02:03+00:00,NBN - Bushwick and McKibbin,8.7,pm25
2023-05-04T12:02:03+00:00,WESS EH s25,7.9,pm25
2023-05-04T12:02:00+00:00,MottAir01 Chinatown,9.8,pm25
2023-05-04T12:01:59+00:00,W36stNYC2,9.6,pm25
2023-05-04T12:01:56+00:00,Beach JC,7.6,pm25
2023-05-04T12:01:48+00:00,Adelphi St,6.4,pm25
2023-05-04T12:01:43+00:00,20th Street btw 6th &amp; 7th Ave,7.9,pm25
2023-05-04T12:01:26+00:00,PurpleRecords-2,9.8,pm25
2023-05-04T12:01:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T12:01:25+00:00,"Hoboken, NJ ",6.2,pm25
2023-05-04T12:01:23+00:00,LESBreathe5,6.8,pm25
2023-05-04T12:01:21+00:00,Montgomery and JFK Blvd,3.7,pm25
2023-05-04T12:01:21+00:00,SunsetPark58th,11.5,pm25
2023-05-04T12:01:18+00:00,Red Hook Farms - Columbia Street Farm 1,10.8,pm25
2023-05-04T12:01:16+00:00,NBN- Norman &amp; Russell,14.7,pm25
2023-05-04T12:00:55+00:00,LESBreathe3,8.8,pm25
2023-05-04T12:00:51+00:00,LESBreathe2,13.3,pm25
2023-05-04T12:00:46+00:00,PM - Chung Pak 4th Floor Rooftop,9.4,pm25
2023-05-04T12:00:42+00:00,PM - Chung Pak 13th Floor Rooftop,7.4,pm25
2023-05-04T12:00:32+00:00,Red Hook Initiative,9.4,pm25
2023-05-04T12:00:22+00:00,LESBreathe1,6.8,pm25
2023-05-04T12:00:21+00:00,Columbia St,9.0,pm25
2023-05-04T12:00:16+00:00,Hell's Kitchen,7.0,pm25
2023-05-04T12:00:15+00:00,Driggs 285,7.9,pm25
2023-05-04T12:00:08+00:00,LES Breathe 4 - Williamsburg Bridge,10.7,pm25
2023-05-04T12:00:06+00:00,Purple Lorraine,11.0,pm25
2023-05-04T12:00:03+00:00,NBN - Bushwick and McKibbin,7.9,pm25
2023-05-04T12:00:03+00:00,WESS EH s25,7.2,pm25
2023-05-04T12:00:00+00:00,Maspeth,3.7,pm25
2023-05-04T12:00:00+00:00,Union City High Scho,1.8,pm25
2023-05-04T12:00:00+00:00,Bklyn - PS 314,7.9,pm25
2023-05-04T12:00:00+00:00,Jersey City FH,6.8,pm25
2023-05-04T12:00:00+00:00,Bklyn - PS274,6.4,pm25
2023-05-04T11:59:59+00:00,MottAir01 Chinatown,9.0,pm25
2023-05-04T11:59:59+00:00,W36stNYC2,9.8,pm25
2023-05-04T11:59:54+00:00,Beach JC,8.0,pm25
2023-05-04T11:59:48+00:00,Adelphi St,6.5,pm25
2023-05-04T11:59:42+00:00,20th Street btw 6th &amp; 7th Ave,8.6,pm25
2023-05-04T11:59:26+00:00,PurpleRecords-2,11.5,pm25
2023-05-04T11:59:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T11:59:25+00:00,"Hoboken, NJ ",5.7,pm25
2023-05-04T11:59:22+00:00,LESBreathe5,7.8,pm25
2023-05-04T11:59:21+00:00,SunsetPark58th,11.4,pm25
2023-05-04T11:59:21+00:00,Montgomery and JFK Blvd,4.3,pm25
2023-05-04T11:59:18+00:00,Red Hook Farms - Columbia Street Farm 1,10.0,pm25
2023-05-04T11:59:16+00:00,NBN- Norman &amp; Russell,14.8,pm25
2023-05-04T11:58:55+00:00,LESBreathe3,9.5,pm25
2023-05-04T11:58:47+00:00,LESBreathe2,7.8,pm25
2023-05-04T11:58:43+00:00,PM - Chung Pak 4th Floor Rooftop,8.9,pm25
2023-05-04T11:58:42+00:00,PM - Chung Pak 13th Floor Rooftop,8.5,pm25
2023-05-04T11:58:32+00:00,Red Hook Initiative,9.8,pm25
2023-05-04T11:58:22+00:00,LESBreathe1,5.9,pm25
2023-05-04T11:58:03+00:00,NBN - Bushwick and McKibbin,9.9,pm25
2023-05-04T11:58:03+00:00,WESS EH s25,7.6,pm25
2023-05-04T11:57:59+00:00,MottAir01 Chinatown,9.1,pm25
2023-05-04T11:57:59+00:00,W36stNYC2,10.2,pm25
2023-05-04T11:57:54+00:00,Beach JC,8.3,pm25
2023-05-04T11:57:48+00:00,Adelphi St,6.5,pm25
2023-05-04T11:57:42+00:00,20th Street btw 6th &amp; 7th Ave,8.3,pm25
2023-05-04T11:57:26+00:00,PurpleRecords-2,11.0,pm25
2023-05-04T11:57:25+00:00,"Hoboken, NJ ",6.4,pm25
2023-05-04T11:57:22+00:00,LESBreathe5,5.0,pm25
2023-05-04T11:57:21+00:00,Montgomery and JFK Blvd,4.6,pm25
2023-05-04T11:57:21+00:00,SunsetPark58th,11.9,pm25
2023-05-04T11:57:16+00:00,NBN- Norman &amp; Russell,11.0,pm25
2023-05-04T11:56:55+00:00,LESBreathe3,8.7,pm25
2023-05-04T11:56:47+00:00,LESBreathe2,7.7,pm25
2023-05-04T11:56:46+00:00,PM - Chung Pak 4th Floor Rooftop,9.0,pm25
2023-05-04T11:56:42+00:00,PM - Chung Pak 13th Floor Rooftop,6.6,pm25
2023-05-04T11:56:32+00:00,Red Hook Initiative,8.8,pm25
2023-05-04T11:56:22+00:00,LESBreathe1,6.1,pm25
2023-05-04T11:56:16+00:00,Hell's Kitchen,7.0,pm25
2023-05-04T11:56:15+00:00,Driggs 285,7.9,pm25
2023-05-04T11:56:08+00:00,LES Breathe 4 - Williamsburg Bridge,10.8,pm25
2023-05-04T11:56:06+00:00,Purple Lorraine,10.7,pm25
2023-05-04T11:56:03+00:00,WESS EH s25,7.6,pm25
2023-05-04T11:56:02+00:00,NBN - Bushwick and McKibbin,7.8,pm25
2023-05-04T11:55:59+00:00,MottAir01 Chinatown,9.6,pm25
2023-05-04T11:55:59+00:00,W36stNYC2,9.8,pm25
2023-05-04T11:55:54+00:00,Beach JC,9.3,pm25
2023-05-04T11:55:48+00:00,Adelphi St,6.0,pm25
2023-05-04T11:55:42+00:00,20th Street btw 6th &amp; 7th Ave,8.4,pm25
2023-05-04T11:55:31+00:00,Midtown-West,6.1,pm25
2023-05-04T11:55:26+00:00,PurpleRecords-2,12.7,pm25
2023-05-04T11:55:25+00:00,"Hoboken, NJ ",6.2,pm25
2023-05-04T11:55:25+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T11:55:22+00:00,LESBreathe5,5.1,pm25
2023-05-04T11:55:21+00:00,Montgomery and JFK Blvd,3.7,pm25
2023-05-04T11:55:21+00:00,SunsetPark58th,11.0,pm25
2023-05-04T11:55:16+00:00,NBN- Norman &amp; Russell,10.9,pm25
2023-05-04T11:54:54+00:00,LESBreathe3,8.7,pm25
2023-05-04T11:54:50+00:00,PM - Chung Pak 4th Floor Rooftop,8.5,pm25
2023-05-04T11:54:47+00:00,LESBreathe2,7.8,pm25
2023-05-04T11:54:42+00:00,PM - Chung Pak 13th Floor Rooftop,6.5,pm25
2023-05-04T11:54:39+00:00,WESS EH s25,7.4,pm25
2023-05-04T11:54:32+00:00,Red Hook Initiative,9.0,pm25
2023-05-04T11:54:22+00:00,LESBreathe1,6.0,pm25
2023-05-04T11:54:21+00:00,Columbia St,10.5,pm25
2023-05-04T11:54:17+00:00,Hell's Kitchen,7.0,pm25
2023-05-04T11:54:15+00:00,Driggs 285,8.8,pm25
2023-05-04T11:54:08+00:00,LES Breathe 4 - Williamsburg Bridge,10.2,pm25
2023-05-04T11:54:06+00:00,Purple Lorraine,10.6,pm25
2023-05-04T11:54:02+00:00,NBN - Bushwick and McKibbin,8.4,pm25
2023-05-04T11:53:59+00:00,W36stNYC2,9.2,pm25
2023-05-04T11:53:59+00:00,MottAir01 Chinatown,9.4,pm25
2023-05-04T11:53:54+00:00,Beach JC,9.9,pm25
2023-05-04T11:53:48+00:00,Adelphi St,7.5,pm25
2023-05-04T11:53:42+00:00,20th Street btw 6th &amp; 7th Ave,8.8,pm25
2023-05-04T11:53:31+00:00,Midtown-West,4.9,pm25
2023-05-04T11:53:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T11:53:26+00:00,PurpleRecords-2,12.4,pm25
2023-05-04T11:53:25+00:00,"Hoboken, NJ ",7.0,pm25
2023-05-04T11:53:22+00:00,LESBreathe5,5.0,pm25
2023-05-04T11:53:21+00:00,Montgomery and JFK Blvd,4.3,pm25
2023-05-04T11:53:21+00:00,SunsetPark58th,11.1,pm25
2023-05-04T11:53:16+00:00,NBN- Norman &amp; Russell,11.4,pm25
2023-05-04T11:52:54+00:00,LESBreathe3,9.0,pm25
2023-05-04T11:52:47+00:00,LESBreathe2,8.2,pm25
2023-05-04T11:52:43+00:00,PM - Chung Pak 4th Floor Rooftop,10.0,pm25
2023-05-04T11:52:43+00:00,PM - Chung Pak 13th Floor Rooftop,5.8,pm25
2023-05-04T11:52:31+00:00,Red Hook Initiative,10.0,pm25
2023-05-04T11:52:22+00:00,LESBreathe1,6.5,pm25
2023-05-04T11:52:20+00:00,Columbia St,22.8,pm25
2023-05-04T11:52:03+00:00,WESS EH s25,7.5,pm25
2023-05-04T11:52:03+00:00,NBN - Bushwick and McKibbin,10.3,pm25
2023-05-04T11:51:59+00:00,MottAir01 Chinatown,9.4,pm25
2023-05-04T11:51:59+00:00,W36stNYC2,11.9,pm25
2023-05-04T11:51:54+00:00,Beach JC,10.2,pm25
2023-05-04T11:51:48+00:00,Adelphi St,7.6,pm25
2023-05-04T11:51:42+00:00,20th Street btw 6th &amp; 7th Ave,9.1,pm25
2023-05-04T11:51:26+00:00,PurpleRecords-2,11.1,pm25
2023-05-04T11:51:25+00:00,"Hoboken, NJ ",6.5,pm25
2023-05-04T11:51:22+00:00,LESBreathe5,5.7,pm25
2023-05-04T11:51:21+00:00,SunsetPark58th,11.7,pm25
2023-05-04T11:51:21+00:00,Montgomery and JFK Blvd,4.7,pm25
2023-05-04T11:50:54+00:00,LESBreathe3,9.6,pm25
2023-05-04T11:50:47+00:00,LESBreathe2,8.3,pm25
2023-05-04T11:50:46+00:00,PM - Chung Pak 4th Floor Rooftop,9.8,pm25
2023-05-04T11:50:42+00:00,PM - Chung Pak 13th Floor Rooftop,5.7,pm25
2023-05-04T11:50:32+00:00,Red Hook Initiative,10.0,pm25
2023-05-04T11:50:27+00:00,Columbia St,13.0,pm25
2023-05-04T11:50:23+00:00,LESBreathe1,7.1,pm25
2023-05-04T11:49:59+00:00,W36stNYC2,12.3,pm25
2023-05-04T11:49:59+00:00,MottAir01 Chinatown,9.9,pm25
2023-05-04T11:49:54+00:00,Beach JC,11.0,pm25
2023-05-04T11:49:48+00:00,Adelphi St,9.0,pm25
2023-05-04T11:49:42+00:00,20th Street btw 6th &amp; 7th Ave,9.8,pm25
2023-05-04T11:49:31+00:00,Midtown-West,6.6,pm25
2023-05-04T11:49:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T11:49:26+00:00,PurpleRecords-2,12.7,pm25
2023-05-04T11:49:25+00:00,"Hoboken, NJ ",6.8,pm25
2023-05-04T11:49:22+00:00,LESBreathe5,5.1,pm25
2023-05-04T11:49:21+00:00,SunsetPark58th,12.9,pm25
2023-05-04T11:48:54+00:00,LESBreathe3,10.9,pm25
2023-05-04T11:48:47+00:00,LESBreathe2,8.2,pm25
2023-05-04T11:48:43+00:00,PM - Chung Pak 4th Floor Rooftop,8.4,pm25
2023-05-04T11:48:42+00:00,PM - Chung Pak 13th Floor Rooftop,5.1,pm25
2023-05-04T11:48:32+00:00,Red Hook Initiative,11.7,pm25
2023-05-04T11:48:22+00:00,LESBreathe1,6.7,pm25
2023-05-04T11:48:21+00:00,Columbia St,12.8,pm25
2023-05-04T11:47:59+00:00,MottAir01 Chinatown,11.8,pm25
2023-05-04T11:47:59+00:00,W36stNYC2,11.8,pm25
2023-05-04T11:47:53+00:00,Beach JC,9.5,pm25
2023-05-04T11:47:48+00:00,Adelphi St,8.9,pm25
2023-05-04T11:47:42+00:00,20th Street btw 6th &amp; 7th Ave,9.1,pm25
2023-05-04T11:47:26+00:00,PurpleRecords-2,10.9,pm25
2023-05-04T11:47:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T11:47:25+00:00,"Hoboken, NJ ",6.5,pm25
2023-05-04T11:47:22+00:00,LESBreathe5,6.0,pm25
2023-05-04T11:47:21+00:00,SunsetPark58th,19.0,pm25
2023-05-04T11:47:21+00:00,Montgomery and JFK Blvd,4.1,pm25
2023-05-04T11:46:54+00:00,LESBreathe3,8.8,pm25
2023-05-04T11:46:47+00:00,LESBreathe2,8.6,pm25
2023-05-04T11:46:43+00:00,PM - Chung Pak 4th Floor Rooftop,8.6,pm25
2023-05-04T11:46:42+00:00,PM - Chung Pak 13th Floor Rooftop,5.2,pm25
2023-05-04T11:46:32+00:00,Red Hook Initiative,10.2,pm25
2023-05-04T11:46:22+00:00,LESBreathe1,7.7,pm25
2023-05-04T11:46:08+00:00,LES Breathe 4 - Williamsburg Bridge,9.2,pm25
2023-05-04T11:46:06+00:00,Purple Lorraine,10.6,pm25
2023-05-04T11:46:03+00:00,WESS EH s25,8.6,pm25
2023-05-04T11:46:02+00:00,NBN - Bushwick and McKibbin,7.5,pm25
2023-05-04T11:45:59+00:00,W36stNYC2,12.3,pm25
2023-05-04T11:45:59+00:00,MottAir01 Chinatown,8.1,pm25
2023-05-04T11:45:53+00:00,Beach JC,8.2,pm25
2023-05-04T11:45:48+00:00,Adelphi St,9.3,pm25
2023-05-04T11:45:42+00:00,20th Street btw 6th &amp; 7th Ave,9.9,pm25
2023-05-04T11:45:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T11:45:26+00:00,PurpleRecords-2,12.5,pm25
2023-05-04T11:45:25+00:00,"Hoboken, NJ ",6.7,pm25
2023-05-04T11:45:22+00:00,LESBreathe5,5.6,pm25
2023-05-04T11:45:21+00:00,Montgomery and JFK Blvd,3.8,pm25
2023-05-04T11:45:21+00:00,SunsetPark58th,14.2,pm25
2023-05-04T11:44:56+00:00,LESBreathe3,9.1,pm25
2023-05-04T11:44:47+00:00,LESBreathe2,8.7,pm25
2023-05-04T11:44:45+00:00,PM - Chung Pak 4th Floor Rooftop,8.4,pm25
2023-05-04T11:44:42+00:00,PM - Chung Pak 13th Floor Rooftop,4.2,pm25
2023-05-04T11:44:31+00:00,Red Hook Initiative,11.0,pm25
2023-05-04T11:44:22+00:00,Columbia St,12.2,pm25
2023-05-04T11:44:22+00:00,LESBreathe1,9.2,pm25
2023-05-04T11:44:19+00:00,Hell's Kitchen,7.1,pm25
2023-05-04T11:44:03+00:00,WESS EH s25,7.7,pm25
2023-05-04T11:44:02+00:00,NBN - Bushwick and McKibbin,8.5,pm25
2023-05-04T11:43:59+00:00,W36stNYC2,14.9,pm25
2023-05-04T11:43:59+00:00,MottAir01 Chinatown,8.3,pm25
2023-05-04T11:43:53+00:00,Beach JC,8.5,pm25
2023-05-04T11:43:48+00:00,Adelphi St,8.2,pm25
2023-05-04T11:43:42+00:00,20th Street btw 6th &amp; 7th Ave,9.6,pm25
2023-05-04T11:43:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T11:43:26+00:00,PurpleRecords-2,12.0,pm25
2023-05-04T11:43:25+00:00,"Hoboken, NJ ",6.4,pm25
2023-05-04T11:43:22+00:00,LESBreathe5,7.7,pm25
2023-05-04T11:43:21+00:00,SunsetPark58th,11.4,pm25
2023-05-04T11:43:21+00:00,Montgomery and JFK Blvd,3.3,pm25
2023-05-04T11:42:54+00:00,LESBreathe3,8.8,pm25
2023-05-04T11:42:47+00:00,LESBreathe2,7.7,pm25
2023-05-04T11:42:45+00:00,PM - Chung Pak 4th Floor Rooftop,9.3,pm25
2023-05-04T11:42:42+00:00,PM - Chung Pak 13th Floor Rooftop,4.4,pm25
2023-05-04T11:42:31+00:00,Red Hook Initiative,10.4,pm25
2023-05-04T11:42:22+00:00,LESBreathe1,9.4,pm25
2023-05-04T11:42:19+00:00,Columbia St,12.1,pm25
2023-05-04T11:42:03+00:00,WESS EH s25,7.6,pm25
2023-05-04T11:42:02+00:00,NBN - Bushwick and McKibbin,7.2,pm25
2023-05-04T11:41:59+00:00,W36stNYC2,12.2,pm25
2023-05-04T11:41:59+00:00,MottAir01 Chinatown,8.1,pm25
2023-05-04T11:41:53+00:00,Beach JC,6.9,pm25
2023-05-04T11:41:48+00:00,Adelphi St,7.3,pm25
2023-05-04T11:41:43+00:00,20th Street btw 6th &amp; 7th Ave,9.7,pm25
2023-05-04T11:41:31+00:00,Midtown-West,7.2,pm25
2023-05-04T11:41:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T11:41:26+00:00,PurpleRecords-2,12.1,pm25
2023-05-04T11:41:25+00:00,"Hoboken, NJ ",6.8,pm25
2023-05-04T11:41:22+00:00,LESBreathe5,7.5,pm25
2023-05-04T11:41:21+00:00,SunsetPark58th,10.9,pm25
2023-05-04T11:41:21+00:00,Montgomery and JFK Blvd,1.7,pm25
2023-05-04T11:40:54+00:00,LESBreathe3,8.5,pm25
2023-05-04T11:40:47+00:00,LESBreathe2,10.6,pm25
2023-05-04T11:40:43+00:00,PM - Chung Pak 4th Floor Rooftop,9.3,pm25
2023-05-04T11:40:42+00:00,PM - Chung Pak 13th Floor Rooftop,4.9,pm25
2023-05-04T11:40:31+00:00,Red Hook Initiative,10.2,pm25
2023-05-04T11:40:23+00:00,LESBreathe1,9.6,pm25
2023-05-04T11:40:22+00:00,Columbia St,12.7,pm25
2023-05-04T11:40:03+00:00,WESS EH s25,9.1,pm25
2023-05-04T11:40:02+00:00,NBN - Bushwick and McKibbin,5.9,pm25
2023-05-04T11:39:59+00:00,MottAir01 Chinatown,7.5,pm25
2023-05-04T11:39:59+00:00,W36stNYC2,10.4,pm25
2023-05-04T11:39:53+00:00,Beach JC,7.2,pm25
2023-05-04T11:39:48+00:00,Adelphi St,7.2,pm25
2023-05-04T11:39:42+00:00,20th Street btw 6th &amp; 7th Ave,10.1,pm25
2023-05-04T11:39:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T11:39:26+00:00,PurpleRecords-2,11.0,pm25
2023-05-04T11:39:25+00:00,"Hoboken, NJ ",6.4,pm25
2023-05-04T11:39:22+00:00,LESBreathe5,8.2,pm25
2023-05-04T11:39:21+00:00,Montgomery and JFK Blvd,2.3,pm25
2023-05-04T11:39:21+00:00,SunsetPark58th,11.8,pm25
2023-05-04T11:38:54+00:00,LESBreathe3,8.6,pm25
2023-05-04T11:38:47+00:00,LESBreathe2,8.0,pm25
2023-05-04T11:38:43+00:00,PM - Chung Pak 4th Floor Rooftop,8.3,pm25
2023-05-04T11:38:42+00:00,PM - Chung Pak 13th Floor Rooftop,5.6,pm25
2023-05-04T11:38:39+00:00,WESS EH s25,9.5,pm25
2023-05-04T11:38:31+00:00,Red Hook Initiative,11.0,pm25
2023-05-04T11:38:22+00:00,LESBreathe1,9.2,pm25
2023-05-04T11:38:02+00:00,NBN - Bushwick and McKibbin,6.7,pm25
2023-05-04T11:37:59+00:00,MottAir01 Chinatown,8.3,pm25
2023-05-04T11:37:59+00:00,W36stNYC2,10.4,pm25
2023-05-04T11:37:53+00:00,Beach JC,6.4,pm25
2023-05-04T11:37:48+00:00,Adelphi St,9.6,pm25
2023-05-04T11:37:42+00:00,20th Street btw 6th &amp; 7th Ave,9.5,pm25
2023-05-04T11:37:26+00:00,PurpleRecords-2,10.5,pm25
2023-05-04T11:37:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T11:37:25+00:00,"Hoboken, NJ ",5.9,pm25
